EntityID,TemporalPropertyID,TimeStamp,StateID
6,39,40,23
6,39,41,23
6,39,42,23
6,39,43,23
6,39,44,23
6,39,45,23
6,39,46,23
6,39,47,23
6,39,48,23
6,39,49,23
6,39,50,23
6,39,51,23
6,39,52,23
6,39,53,23
6,39,54,23
6,39,55,23
6,39,56,24
6,39,57,24
6,39,58,24
6,39,59,24
6,39,60,23
6,39,61,23
6,39,62,23
6,39,63,23
6,39,64,23
6,39,65,23
6,39,66,23
6,39,67,23
7,39,12,27
7,39,13,27
7,39,14,27
7,39,15,27
7,39,16,27
7,39,17,27
7,39,18,27
7,39,19,27
7,39,20,27
7,39,21,27
7,39,22,27
7,39,23,27
7,39,24,27
7,39,25,27
7,39,26,27
7,39,27,27
7,39,28,27
7,39,29,27
7,39,30,27
7,39,31,27
7,39,32,27
7,39,33,27
7,39,34,27
7,39,35,24
7,39,36,24
7,39,37,24
7,39,38,24
7,39,39,24
7,39,40,24
7,39,41,23
7,39,42,23
7,39,43,23
7,39,44,23
7,39,45,23
7,39,46,23
7,39,47,23
7,39,48,23
7,39,49,23
7,39,50,23
7,39,51,23
7,39,52,23
7,39,53,22
7,39,54,22
7,39,55,22
7,39,56,22
7,39,57,22
7,39,58,22
7,39,59,22
7,39,60,22
7,39,61,22
7,39,62,22
7,39,63,22
7,39,64,22
7,39,65,22
7,39,66,22
7,39,67,22
6,40,28,33
6,40,29,33
6,40,30,33
6,40,31,33
6,40,32,33
6,40,33,30
6,40,34,30
6,40,35,30
6,40,36,30
6,40,37,30
6,40,38,30
6,40,39,30
6,40,40,30
6,40,41,30
6,40,42,30
6,40,43,30
6,40,44,30
6,40,45,30
6,40,46,30
6,40,47,30
6,40,48,30
6,40,49,30
6,40,50,30
6,40,51,30
6,40,52,30
6,40,53,30
6,40,54,30
6,40,55,30
6,40,56,30
6,40,57,30
6,40,58,30
6,40,59,30
6,40,60,30
6,40,61,30
6,40,62,30
6,40,63,30
6,40,64,30
6,40,65,30
6,40,66,30
7,40,41,28
7,40,42,28
7,40,43,28
7,40,44,28
7,40,45,28
7,40,46,28
7,40,47,28
7,40,48,28
7,40,49,28
7,40,50,28
7,40,51,28
7,40,52,28
7,40,53,28
7,40,54,28
7,40,55,28
7,40,56,28
7,40,57,28
7,40,58,28
7,40,59,28
7,40,60,28
7,40,61,29
7,40,62,29
7,40,63,29
7,40,64,29
7,40,65,29
7,40,66,29
7,40,67,29
8,40,23,32
8,40,24,32
8,40,25,32
8,40,26,32
8,40,27,32
8,40,28,32
8,40,29,32
8,40,30,32
8,40,31,32
8,40,32,32
8,40,33,32
8,40,34,32
8,40,35,32
8,40,36,32
8,40,37,32
8,40,38,32
8,40,39,32
8,40,40,32
8,40,41,32
8,40,42,32
8,40,43,32
8,40,44,32
8,40,45,32
8,40,46,32
8,40,47,32
8,40,48,32
8,40,49,32
8,40,50,32
8,40,51,32
8,40,52,32
8,40,53,32
8,40,54,32
8,40,55,32
8,40,56,32
8,40,57,32
8,40,58,32
8,40,59,32
8,40,60,32
8,40,61,32
8,40,62,32
8,40,63,32
8,40,64,32
8,40,65,32
8,40,66,32
8,40,67,32
6,41,3,39
6,41,4,39
6,41,5,39
6,41,6,39
6,41,7,39
6,41,8,39
6,41,9,39
6,41,10,39
6,41,11,39
6,41,12,39
6,41,13,39
6,41,14,39
6,41,15,39
6,41,20,39
7,41,12,34
7,41,13,34
7,41,14,34
7,41,15,34
8,41,23,36
8,41,24,36
8,41,25,36
8,41,26,36
8,41,27,36
8,41,28,36
8,41,29,36
8,41,30,36
8,41,31,36
8,41,32,36
8,41,33,36
8,41,34,36
8,41,35,36
8,41,36,36
8,41,37,36
8,41,38,36
8,41,39,36
8,41,40,36
8,41,41,36
8,41,42,36
8,41,43,36
8,41,44,36
8,41,45,36
8,41,46,36
8,41,47,36
8,41,48,36
8,41,49,36
8,41,50,36
8,41,51,36
8,41,52,36
8,41,53,36
8,41,54,36
8,41,55,36
8,41,56,36
8,41,57,36
8,41,58,36
8,41,59,36
8,41,60,36
8,41,61,36
8,41,62,36
8,41,63,36
8,41,64,36
8,41,65,36
8,41,66,36
8,41,67,36
6,42,37,44
6,42,38,44
6,42,39,44
6,42,40,44
6,42,41,44
6,42,42,44
6,42,43,44
6,42,44,43
6,42,45,43
6,42,46,43
6,42,47,43
6,42,48,43
6,42,49,43
6,42,50,43
6,42,51,43
6,42,52,41
6,42,53,41
6,42,54,41
6,42,55,41
6,42,56,44
6,42,57,44
6,42,58,44
6,42,59,44
6,42,60,44
6,42,61,44
6,42,62,44
6,42,63,44
6,42,64,44
6,42,65,44
6,42,66,44
6,42,67,43
8,42,23,40
8,42,24,40
8,42,25,40
8,42,26,40
8,42,27,40
8,42,28,40
8,42,29,40
8,42,30,40
8,42,31,40
8,42,32,40
8,42,33,40
8,42,34,40
8,42,35,40
8,42,36,40
8,42,37,40
8,42,38,40
8,42,39,40
8,42,40,40
8,42,41,40
8,42,42,40
8,42,43,40
8,42,44,40
8,42,45,40
8,42,46,40
8,42,47,40
8,42,48,40
8,42,49,40
8,42,50,40
8,42,51,40
8,42,52,40
8,42,53,40
8,42,54,40
8,42,55,40
8,42,56,40
8,42,57,40
8,42,58,40
8,42,59,40
8,42,60,40
8,42,61,40
8,42,62,40
8,42,63,40
8,42,64,40
8,42,65,40
6,43,3,46
6,43,4,46
6,43,5,46
6,43,6,46
6,43,7,46
6,43,8,46
6,43,9,51
6,43,10,51
6,43,11,51
6,43,12,51
6,43,13,51
6,43,14,51
6,43,15,51
6,43,16,50
6,43,17,50
6,43,18,50
6,43,19,50
6,43,20,51
6,43,21,51
6,43,22,51
6,43,23,51
6,43,24,50
6,43,25,50
6,43,26,50
6,43,27,50
6,43,28,50
6,43,29,50
6,43,30,50
6,43,31,50
6,43,32,50
6,43,33,46
6,43,34,46
6,43,35,46
6,43,36,46
6,43,37,46
6,43,38,46
6,43,39,46
6,43,40,46
6,43,41,46
6,43,42,46
6,43,43,46
6,43,52,49
6,43,53,49
6,43,54,49
6,43,55,49
6,43,56,48
6,43,57,48
6,43,58,48
6,43,59,48
6,43,60,48
6,43,61,48
6,43,62,48
6,43,63,48
6,43,64,48
6,43,65,48
6,43,66,48
6,43,67,51
7,43,23,46
7,43,24,46
7,43,25,46
7,43,26,46
7,43,27,46
7,43,28,48
7,43,29,48
7,43,30,48
7,43,31,48
7,43,32,48
7,43,33,48
7,43,34,48
7,43,35,48
7,43,36,48
7,43,37,48
7,43,38,48
7,43,39,48
7,43,40,48
7,43,41,49
7,43,42,49
7,43,43,49
7,43,44,49
7,43,45,49
7,43,46,49
7,43,47,49
7,43,48,49
7,43,49,49
7,43,50,49
7,43,51,49
7,43,52,49
7,43,53,48
7,43,54,48
7,43,55,48
7,43,56,48
7,43,57,48
7,43,58,48
7,43,59,48
7,43,60,48
7,43,61,48
7,43,62,48
7,43,63,48
7,43,64,48
7,43,65,48
7,43,66,48
7,43,67,48
5,44,6,53
5,44,7,53
5,44,8,53
5,44,9,55
5,44,10,55
5,44,11,55
5,44,12,55
5,44,13,55
5,44,14,55
5,44,15,55
5,44,16,55
5,44,17,55
5,44,18,55
5,44,19,55
5,44,20,55
5,44,21,55
5,44,22,55
5,44,23,53
5,44,24,53
5,44,25,53
5,44,26,53
5,44,27,53
5,44,28,53
5,44,29,53
5,44,30,53
5,44,31,53
5,44,32,53
5,44,33,53
5,44,34,53
5,44,35,53
5,44,36,53
5,44,37,53
5,44,38,53
5,44,39,53
5,44,40,53
5,44,41,54
5,44,42,54
5,44,43,54
5,44,44,54
5,44,45,54
5,44,46,54
5,44,47,54
5,44,48,54
5,44,49,54
5,44,50,52
5,44,51,52
5,44,52,52
5,44,53,52
5,44,54,52
5,44,55,52
5,44,56,52
5,44,57,52
5,44,58,52
5,44,59,52
5,44,60,52
5,44,61,52
5,44,62,52
5,44,63,52
5,44,64,52
5,44,65,53
5,44,66,53
5,44,67,53
6,44,3,52
6,44,4,52
6,44,5,52
6,44,6,52
6,44,7,52
6,44,8,52
6,44,9,53
6,44,10,53
6,44,11,53
6,44,12,53
6,44,13,53
6,44,14,53
6,44,15,53
6,44,16,55
6,44,17,55
6,44,18,55
6,44,19,55
6,44,20,57
6,44,21,57
6,44,22,57
6,44,23,57
6,44,24,55
6,44,25,55
6,44,26,55
6,44,27,55
6,44,28,55
6,44,29,55
6,44,30,55
6,44,31,55
6,44,32,53
6,44,33,54
6,44,34,54
6,44,35,54
6,44,36,54
6,44,37,54
6,44,38,54
6,44,39,54
6,44,40,54
6,44,41,54
6,44,42,54
6,44,43,54
6,44,44,57
6,44,45,57
6,44,46,57
6,44,47,57
6,44,48,57
6,44,49,57
6,44,50,57
6,44,51,57
6,44,56,55
6,44,57,55
6,44,58,55
6,44,59,55
6,44,60,55
6,44,61,55
6,44,62,55
6,44,63,55
6,44,64,55
6,44,65,55
6,44,66,55
6,44,67,55
7,44,12,52
7,44,13,54
7,44,14,54
7,44,15,54
7,44,16,54
7,44,17,54
7,44,18,54
7,44,19,54
7,44,20,54
7,44,21,54
7,44,22,54
7,44,23,54
7,44,24,54
7,44,25,54
7,44,26,54
7,44,27,54
7,44,28,55
7,44,29,55
7,44,30,55
7,44,31,55
7,44,32,55
7,44,33,55
7,44,34,55
7,44,35,55
7,44,36,55
7,44,37,55
7,44,38,55
7,44,39,55
7,44,40,55
7,44,41,57
7,44,42,57
7,44,43,57
7,44,44,57
7,44,45,57
7,44,46,57
7,44,47,57
7,44,48,57
7,44,49,57
7,44,50,57
7,44,51,57
7,44,52,57
7,44,53,56
7,44,54,56
7,44,55,56
7,44,56,56
7,44,57,56
7,44,58,56
7,44,59,56
7,44,60,56
7,44,61,57
7,44,62,57
7,44,63,57
7,44,64,57
7,44,65,57
7,44,66,57
7,44,67,57
5,55,0,62
6,55,0,58
7,55,0,58
